codigo_renaes,emergencias_total
00003727,1163.0
00003749,14165.0
00003750,10157.0
00003751,1977.0
00003754,712.0
00003755,33.0
00003756,0.0
00003770,574.0
00003792,36888.0
00003802,0.0
00003803,0.0
00003804,0.0
00003805,0.0
00003806,0.0
00003807,0.0
00003808,125.0
00003809,0.0
00003810,0.0
00003811,0.0
00003812,0.0
00003813,0.0
00003814,0.0
00003815,0.0
00003816,0.0
00003817,0.0
00003818,12.0
00003819,0.0
00003821,0.0
00003822,0.0
00003823,0.0
00003824,12.0
00003825,0.0
00003826,0.0
00003827,0.0
00003828,0.0
00003829,1.0
00003830,0.0
00003831,0.0
00003832,0.0
00003833,0.0
00003834,50.0
00003835,0.0
00003836,0.0
00003837,0.0
00003838,0.0
00003839,0.0
00003840,0.0
00003841,0.0
00003842,0.0
00003843,0.0
00003844,0.0
00003845,0.0
00003846,0.0
00003847,0.0
00003848,0.0
00003849,0.0
00003850,0.0
00003851,0.0
00003852,0.0
00003853,2423.0
00003854,201.0
00003855,0.0
00003856,0.0
00003857,0.0
00003858,0.0
00003859,26200.0
00003860,1089.0
00003861,18.0
00003863,0.0
00003864,0.0
00003865,0.0
00003866,0.0
00003867,0.0
00003868,0.0
00003869,0.0
00003870,0.0
00003871,0.0
00003872,0.0
00003873,445.0
00003874,0.0
00003875,0.0
00003876,0.0
00003877,0.0
00003878,0.0
00003879,146.0
00003880,9.0
00003881,798.0
00003882,0.0
00003883,0.0
00003884,0.0
00003885,3.0
00003886,0.0
00003887,0.0
00003888,0.0
00003889,14.0
00003890,0.0
00003891,0.0
00003892,0.0
00003893,0.0
00003894,116.0
00003895,0.0
00003896,0.0
00003897,0.0
00003898,0.0
00003899,45.0
00003900,0.0
00003901,0.0
00003902,0.0
00003903,0.0
00003904,1.0
00003905,0.0
00003906,0.0
00003907,0.0
00003908,0.0
00003909,0.0
00003910,6.0
00003911,0.0
00003912,1.0
00003913,1.0
00003914,0.0
00003915,0.0
00003916,4.0
00003917,528.0
00003918,2.0
00003919,0.0
00003920,0.0
00003921,0.0
00003922,0.0
00003923,5.0
00003924,3.0
00003925,0.0
00003926,393.0
00003927,111.0
00003928,152.0
00003929,48.0
00003930,110.0
00003931,3.0
00003932,0.0
00003933,0.0
00003934,0.0
00003936,0.0
00003937,3.0
00003938,1.0
00003939,0.0
00003940,0.0
00003941,0.0
00003942,0.0
00003943,446.0
00003944,0.0
00003945,148.0
00003946,67.0
00003947,42.0
00003948,28.0
00003949,0.0
00003950,0.0
00003951,22.0
00003952,71.0
00003953,109.0
00003954,27.0
00003955,27.0
00003956,0.0
00003957,11.0
00003958,67.0
00003959,140.0
00003960,2.0
00003961,0.0
00003962,0.0
00003963,3.0
00003965,6.0
00003966,6.0
00003967,1.0
00003968,1.0
00003969,49.0
00003970,1.0
00003971,24.0
00003972,2.0
00003973,23.0
00003974,5.0
00003975,0.0
00003976,0.0
00003977,7.0
00003978,0.0
00003979,13.0
00003980,3.0
00003981,96.0
00003982,48.0
00003983,0.0
00003984,27.0
00003985,0.0
00003986,0.0
00003987,79.0
00003988,2.0
00003989,58.0
00003990,0.0
00003991,0.0
00003992,0.0
00003993,0.0
00003994,0.0
00003995,0.0
00003996,16.0
00003997,0.0
00003999,0.0
00004000,0.0
00004001,0.0
00004002,14.0
00004003,3.0
00004004,96.0
00004005,3.0
00004006,0.0
00004007,0.0
00004008,8.0
00004009,0.0
00004010,0.0
00004011,0.0
00004012,9.0
00004013,2.0
00004014,0.0
00004015,6.0
00004016,5.0
00004017,0.0
00004018,0.0
00004019,0.0
00004020,0.0
00004021,0.0
00004022,0.0
00004024,20.0
00004025,24.0
00004026,7.0
00004027,0.0
00004028,0.0
00004029,2.0
00004030,8.0
00004031,0.0
00004032,0.0
00004034,0.0
00004035,0.0
00004036,2.0
00004037,0.0
00004038,0.0
00004039,0.0
00004040,0.0
00004041,0.0
00004042,12.0
00004043,0.0
00004044,0.0
00004045,0.0
00004046,0.0
00004047,0.0
00004048,0.0
00004049,0.0
00004050,0.0
00004051,0.0
00004052,0.0
00004053,0.0
00004054,0.0
00004055,0.0
00004056,0.0
00004057,0.0
00004058,0.0
00004059,0.0
00004060,0.0
00004061,0.0
00004062,0.0
00004063,0.0
00004064,0.0
00004065,0.0
00004066,0.0
00004067,0.0
00004068,0.0
00004069,0.0
00004070,0.0
00004071,0.0
00004072,0.0
00004073,0.0
00004074,1707.0
00004075,0.0
00004076,3.0
00004077,16.0
00004078,1.0
00004079,0.0
00004080,3.0
00004081,0.0
00004082,0.0
00004083,119.0
00004084,0.0
00004085,0.0
00004086,11.0
00004087,7.0
00004088,1.0
00004089,2.0
00004090,394.0
00004091,25.0
00004092,0.0
00004093,0.0
00004094,1.0
00004095,4.0
00004096,0.0
00004097,0.0
00004098,6.0
00004099,0.0
00004100,0.0
00004101,0.0
00004102,0.0
00004103,0.0
00004104,35.0
00004105,66.0
00004106,0.0
00004107,0.0
00004108,6.0
00004109,6.0
00004110,0.0
00004111,15.0
00004112,2.0
00004113,0.0
00004114,0.0
00004115,14.0
00004116,1.0
00004117,0.0
00004118,3.0
00004119,2.0
00004120,0.0
00004121,0.0
00004122,17.0
00004123,8.0
00004124,0.0
00004125,0.0
00004126,2.0
00004127,2.0
00004128,79.0
00004129,18.0
00004130,3.0
00004131,3763.0
00004137,499.0
00004140,749.0
00004210,4195.0
00004211,1805.0
00004212,1383.0
00004213,15.0
00004214,0.0
00004215,14.0
00004216,3.0
00004217,0.0
00004218,4.0
00004219,17.0
00004220,0.0
00004221,0.0
00004222,0.0
00004223,663.0
00004224,0.0
00004225,18.0
00004226,23.0
00004227,3.0
00004228,0.0
00004229,0.0
00004230,0.0
00004231,0.0
00004232,48.0
00004233,23.0
00004234,26.0
00004235,5.0
00004236,33.0
00004237,18.0
00004238,6.0
00004239,14.0
00004240,0.0
00004241,0.0
00004242,2.0
00004243,0.0
00004245,11.0
00004246,6.0
00004247,46.0
00004248,30.0
00004249,475.0
00004250,32.0
00004251,3.0
00004252,2.0
00004253,8.0
00004254,7.0
00004255,3.0
00004256,62.0
00004257,11.0
00004258,10.0
00004259,1.0
00004260,42.0
00004261,38.0
00004262,42.0
00004263,4.0
00004264,29.0
00004265,0.0
00004266,29.0
00004267,1557.0
00004268,0.0
00004269,0.0
00004270,0.0
00004271,0.0
00004272,0.0
00004273,0.0
00004274,0.0
00004275,0.0
00004276,0.0
00004277,0.0
00004278,0.0
00004279,0.0
00004280,0.0
00004281,0.0
00004282,0.0
00004283,0.0
00004284,0.0
00004285,0.0
00004286,0.0
00004287,0.0
00004288,22.0
00004289,0.0
00004290,18.0
00004291,0.0
00004292,4.0
00004293,0.0
00004294,0.0
00004295,0.0
00004296,0.0
00004297,0.0
00004298,0.0
00004299,0.0
00004300,0.0
00004301,0.0
00004302,0.0
00004303,0.0
00004304,0.0
00004305,0.0
00004306,0.0
00004307,0.0
00004308,0.0
00004309,0.0
00004310,0.0
00004311,25.0
00004312,7.0
00004313,32.0
00004314,15.0
00004315,9.0
00004316,18.0
00004317,24350.0
00004318,0.0
00004319,0.0
00004320,0.0
00004321,14931.0
00004324,0.0
00004325,311.0
00004326,0.0
00004327,0.0
00004328,0.0
00004329,0.0
00004330,0.0
00004331,0.0
00004332,0.0
00004333,0.0
00004338,12440.0
00004342,1445.0
00004349,0.0
00004353,0.0
00004355,0.0
00004356,0.0
00004359,0.0
00004366,0.0
00004370,4679.0
00004371,0.0
00004372,0.0
00004373,0.0
00004374,0.0
00004375,0.0
00004376,0.0
00004380,0.0
00004384,0.0
00004386,0.0
00004395,0.0
00004397,0.0
00004409,0.0
00004417,0.0
00004420,0.0
00004429,0.0
00004439,0.0
00004443,0.0
00004444,0.0
00004452,3822.0
00004455,0.0
00004466,1753.0
00004474,0.0
00004475,0.0
00004476,0.0
00004477,0.0
00004478,0.0
00004479,0.0
00004480,0.0
00004481,3.0
00004482,0.0
00004483,0.0
00004484,0.0
00004485,0.0
00004486,0.0
00004487,0.0
00004488,0.0
00004489,2.0
00004490,0.0
00004491,0.0
00004492,0.0
00004493,0.0
00004494,17.0
00004495,9.0
00004496,4.0
00004497,5.0
00004498,1.0
00004499,0.0
00004500,181.0
00004501,1457.0
00004502,0.0
00004503,0.0
00004504,0.0
00004505,0.0
00004506,0.0
00004507,0.0
00004508,2.0
00004509,1.0
00004510,0.0
00004511,1675.0
00004532,0.0
00004533,0.0
00004534,0.0
00004535,0.0
00004536,0.0
00004537,0.0
00004538,200.0
00004539,0.0
00004544,0.0
00004545,0.0
00004546,0.0
00004547,194.0
00004548,0.0
00004549,0.0
00004551,0.0
00004552,0.0
00004553,0.0
00004554,0.0
00004555,0.0
00004556,0.0
00004557,0.0
00004558,0.0
00004559,0.0
00004560,0.0
00004561,108.0
00004562,0.0
00004563,0.0
00004564,0.0
00004565,0.0
00004566,0.0
00004567,0.0
00004568,0.0
00004569,0.0
00004570,0.0
00004571,0.0
00004572,0.0
00004573,0.0
00004574,0.0
00004575,0.0
00004576,0.0
00004577,105.0
00004578,0.0
00004579,0.0
00004580,0.0
00004581,0.0
00004582,0.0
00004583,0.0
00004584,0.0
00004585,0.0
00004586,0.0
00004587,320.0
00004588,0.0
00004589,0.0
00004590,0.0
00004591,0.0
00004592,0.0
00004593,950.0
00004595,0.0
00004596,0.0
00004597,0.0
00004598,0.0
00004599,0.0
00004600,0.0
00004601,0.0
00004602,0.0
00004603,0.0
00004604,0.0
00004605,0.0
00004606,0.0
00004607,0.0
00004608,0.0
00004609,0.0
00004610,0.0
00004611,0.0
00004612,0.0
00004613,0.0
00004614,0.0
00004615,0.0
00004616,0.0
00004617,0.0
00004618,3.0
00004619,0.0
00004620,23.0
00004621,0.0
00004622,0.0
00004623,2.0
00004624,4.0
00004625,62.0
00004626,4.0
00004627,20.0
00004628,0.0
00004629,5.0
00004630,0.0
00004631,0.0
00004632,0.0
00004633,7.0
00004634,28.0
00004635,0.0
00004636,3.0
00004637,0.0
00004638,2.0
00004639,8.0
00004640,555.0
00004641,0.0
00004642,0.0
00004643,0.0
00004644,0.0
00004645,34.0
00004646,42.0
00004647,0.0
00004648,0.0
00004649,0.0
00004650,0.0
00004651,0.0
00004652,6.0
00004653,104.0
00004654,7.0
00004655,7414.0
00004656,2.0
00004657,1136.0
00004658,0.0
00004659,3904.0
00004682,10563.0
00004683,1125.0
00004684,620.0
00004685,329.0
00004686,1687.0
00004687,1420.0
00004688,1880.0
00004689,1557.0
00004690,713.0
00004691,346.0
00004742,7860.0
00004744,1030.0
00004745,2231.0
00004746,716.0
00004747,871.0
00004750,1828.0
00004751,1093.0
00004752,942.0
00004753,691.0
00004754,568.0
00004782,1624.0
00004783,0.0
00004784,0.0
00004785,0.0
00004786,0.0
00004787,0.0
00004788,0.0
00004789,0.0
00004790,0.0
00004791,0.0
00004792,0.0
00004793,0.0
00004794,0.0
00004795,0.0
00004796,0.0
00004797,0.0
00004798,0.0
00004799,0.0
00004800,0.0
00004801,0.0
00004802,5.0
00004803,0.0
00004804,0.0
00004805,0.0
00004806,0.0
00004807,0.0
00004808,0.0
00004809,0.0
00004810,0.0
00004811,0.0
00004812,0.0
00004838,2853.0
00004922,687.0
00004950,993.0
00004959,0.0
00004960,0.0
00004961,0.0
00004962,0.0
00004963,0.0
00004964,0.0
00004965,0.0
00004966,0.0
00004967,0.0
00004968,0.0
00004969,0.0
00004970,0.0
00004971,0.0
00004972,0.0
00004973,0.0
00004974,0.0
00004975,0.0
00004976,0.0
00004977,0.0
00004978,0.0
00004979,0.0
00004980,0.0
00004981,2413.0
00004982,0.0
00004983,0.0
00004984,0.0
00004985,0.0
00004986,0.0
00004987,0.0
00004988,0.0
00004989,0.0
00004990,0.0
00004991,0.0
00004992,0.0
00004993,0.0
00004994,0.0
00004995,0.0
00004996,0.0
00004997,0.0
00004998,0.0
00004999,0.0
00005000,0.0
00005001,0.0
00005002,0.0
00005003,0.0
00005004,0.0
00005005,0.0
00005006,52.0
00005007,0.0
00005008,0.0
00005009,0.0
00005010,0.0
00005011,0.0
00005012,0.0
00005013,0.0
00005014,0.0
00005015,0.0
00005016,0.0
00005017,0.0
00005018,0.0
00005019,0.0
00005020,0.0
00005021,0.0
00005022,0.0
00005023,0.0
00005024,0.0
00005025,0.0
00005026,0.0
00005027,0.0
00005028,0.0
00005029,0.0
00005030,0.0
00005031,0.0
00005032,0.0
00005033,0.0
00005034,0.0
00005035,0.0
00005036,0.0
00005037,0.0
00005038,0.0
00005039,0.0
00005040,0.0
00005041,0.0
00005042,0.0
00005043,0.0
00005044,517.0
00005112,4.0
00005125,2972.0
00005145,1102.0
00005195,9614.0
00005196,9197.0
00005197,2668.0
00005198,0.0
00005199,0.0
00005200,0.0
00005201,0.0
00005202,0.0
00005203,0.0
00005204,2595.0
00005206,0.0
00005207,0.0
00005209,3608.0
00005210,0.0
00005211,0.0
00005212,0.0
00005213,0.0
00005214,0.0
00005215,0.0
00005216,0.0
00005217,2682.0
00005218,0.0
00005219,0.0
00005220,2145.0
00005221,2022.0
00005222,0.0
00005223,0.0
00005225,0.0
00005226,3212.0
00005227,0.0
00005228,0.0
00005229,0.0
00005230,0.0
00005231,2584.0
00005232,0.0
00005233,0.0
00005234,16.0
00005235,0.0
00005236,0.0
00005237,0.0
00005238,0.0
00005241,0.0
00005242,0.0
00005243,2080.0
00005244,0.0
00005245,0.0
00005246,0.0
00005251,869.0
00005258,948.0
00005264,483.0
00005269,223.0
00005277,1131.0
00005289,584.0
00005292,2300.0
00005293,0.0
00005297,0.0
00005299,5736.0
00005301,34.0
00005302,90.0
00005303,182.0
00005306,452.0
00005307,0.0
00005308,5.0
00005309,0.0
00005310,0.0
00005311,0.0
00005312,5.0
00005313,0.0
00005314,977.0
00005332,987.0
00005335,0.0
00005347,0.0
00005348,0.0
00005349,3886.0
00005350,2.0
00005351,0.0
00005352,0.0
00005353,0.0
00005354,0.0
00005355,3.0
00005356,0.0
00005357,0.0
00005358,0.0
00005359,0.0
00005360,0.0
00005361,0.0
00005362,0.0
00005363,0.0
00005364,0.0
00005365,0.0
00005366,73.0
00005368,0.0
00005372,0.0
00005395,49.0
00005397,0.0
00005398,0.0
00005399,0.0
00005400,0.0
00005401,0.0
00005402,0.0
00005403,0.0
00005406,0.0
00005407,0.0
00005408,0.0
00005409,0.0
00005410,0.0
00005411,0.0
00005412,0.0
00005413,0.0
00005415,225.0
00005416,2.0
00005417,0.0
00005418,0.0
00005419,0.0
00005420,0.0
00005421,0.0
00005422,39.0
00005423,0.0
00005424,0.0
00005425,0.0
00005426,41.0
00005427,0.0
00005428,0.0
00005429,0.0
00005430,0.0
00005431,0.0
00005432,0.0
00005433,0.0
00005434,0.0
00005435,0.0
00005436,0.0
00005437,0.0
00005439,0.0
00005440,0.0
00005441,0.0
00005442,0.0
00005443,11.0
00005444,0.0
00005445,0.0
00005446,0.0
00005447,0.0
00005448,0.0
00005449,0.0
00005450,0.0
00005451,22.0
00005452,0.0
00005453,0.0
00005455,0.0
00005456,0.0
00005457,0.0
00005458,0.0
00005459,0.0
00005460,0.0
00005461,7.0
00005462,0.0
00005463,0.0
00005464,0.0
00005465,0.0
00005466,0.0
00005468,0.0
00005469,9.0
00005470,0.0
00005471,0.0
00005472,12.0
00005473,0.0
00005474,0.0
00005475,0.0
00005476,0.0
00005477,0.0
00005478,0.0
00005479,0.0
00005480,0.0
00005481,0.0
00005482,0.0
00005483,0.0
00005484,0.0
00005486,8.0
00005487,3.0
00005488,0.0
00005489,0.0
00005490,0.0
00005491,11.0
00005492,0.0
00005493,0.0
00005494,0.0
00005495,0.0
00005496,0.0
00005497,0.0
00005498,0.0
00005499,5.0
00005500,0.0
00005501,0.0
00005502,1.0
00005503,0.0
00005504,0.0
00005505,0.0
00005506,0.0
00005507,0.0
00005508,0.0
00005509,0.0
00005510,0.0
00005511,0.0
00005512,0.0
00005513,0.0
00005514,0.0
00005515,0.0
00005516,0.0
00005517,0.0
00005518,0.0
00005519,0.0
00005520,0.0
00005521,0.0
00005522,0.0
00005523,0.0
00005524,0.0
00005525,0.0
00005526,0.0
00005527,0.0
00005528,0.0
00005529,0.0
00005530,0.0
00005531,0.0
00005532,0.0
00005533,0.0
00005534,0.0
00005535,0.0
00005536,0.0
00005537,0.0
00005538,0.0
00005539,536.0
00005541,0.0
00005542,0.0
00005543,0.0
00005544,0.0
00005545,0.0
00005546,0.0
00005547,0.0
00005548,0.0
00005549,0.0
00005551,3943.0
00005552,2.0
00005553,5.0
00005554,0.0
00005555,0.0
00005556,1705.0
00005557,0.0
00005558,104.0
00005559,0.0
00005560,164.0
00005561,0.0
00005562,0.0
00005563,122.0
00005564,0.0
00005565,98.0
00005566,116.0
00005567,0.0
00005568,189.0
00005569,0.0
00005571,0.0
00005574,0.0
00005575,0.0
00005576,9701.0
00005577,6581.0
00005617,38796.0
00005638,0.0
00005639,0.0
00005640,0.0
00005641,0.0
00005642,0.0
00005643,0.0
00005644,2740.0
00005657,97.0
00005659,3.0
00005673,25.0
00005680,7.0
00005682,43.0
00005734,0.0
00005735,2193.0
00005736,0.0
00005737,0.0
00005742,2108.0
00005743,0.0
00005744,0.0
00005745,0.0
00005746,0.0
00005747,0.0
00005748,0.0
00005749,0.0
00005751,0.0
00005752,0.0
00005753,0.0
00005754,0.0
00005755,1500.0
00005756,0.0
00005757,0.0
00005763,0.0
00005764,0.0
00005765,0.0
00005766,0.0
00005767,0.0
00005768,0.0
00005769,0.0
00005772,3072.0
00005773,0.0
00005774,5.0
00005780,154.0
00005786,0.0
00005787,0.0
00005790,0.0
00005791,7523.0
00005792,0.0
00005793,0.0
00005797,0.0
00005798,0.0
00005799,5197.0
00005800,0.0
00005801,0.0
00005802,0.0
00005803,0.0
00005804,0.0
00005805,0.0
00005806,0.0
00005807,0.0
00005809,0.0
00005810,0.0
00005811,0.0
00005812,0.0
00005813,0.0
00005814,4194.0
00005816,2335.0
00005817,2578.0
00005818,0.0
00005819,0.0
00005820,0.0
00005821,2578.0
00005823,0.0
00005824,0.0
00005842,1680.0
00005850,805.0
00005859,0.0
00005860,0.0
00005871,0.0
00005872,0.0
00005873,0.0
00005874,0.0
00005875,0.0
00005876,0.0
00005877,0.0
00005878,0.0
00005879,0.0
00005880,0.0
00005881,0.0
00005882,0.0
00005883,12647.0
00005886,0.0
00005887,0.0
00005888,0.0
00005889,0.0
00005890,0.0
00005891,0.0
00005892,0.0
00005893,0.0
00005894,0.0
00005895,0.0
00005896,0.0
00005908,0.0
00005909,0.0
00005910,0.0
00005911,0.0
00005912,0.0
00005913,0.0
00005914,0.0
00005915,0.0
00005916,0.0
00005917,0.0
00005946,16682.0
00005947,15834.0
00005948,1824.0
00005949,0.0
00005950,29.0
00005951,0.0
00005952,0.0
00005953,0.0
00005954,0.0
00005955,0.0
00005956,0.0
00005957,0.0
00005958,0.0
00005959,0.0
00005960,0.0
00005961,0.0
00005968,0.0
00005969,0.0
00005970,0.0
00005971,0.0
00005972,0.0
00005974,0.0
00005975,0.0
00005976,0.0
00005977,0.0
00005981,0.0
00005985,0.0
00005987,24162.0
00005990,0.0
00005991,0.0
00005993,0.0
00005998,1821.0
00005999,0.0
00006000,0.0
00006018,66.0
00006034,1692.0
00006040,0.0
00006041,0.0
00006042,0.0
00006084,0.0
00006088,3846.0
00006090,0.0
00006092,0.0
00006104,805.0
00006107,8296.0
00006109,0.0
00006124,7724.0
00006132,0.0
00006151,0.0
00006164,0.0
00006206,107943.0
00006207,21417.0
00006208,8061.0
00006209,1924.0
00006210,6749.0
00006211,18606.0
00006212,15350.0
00006213,21234.0
00006214,1713.0
00006215,8458.0
00006216,15518.0
00006217,3995.0
00006218,25160.0
00006219,20874.0
00006220,0.0
00006221,0.0
00006222,0.0
00006223,0.0
00006224,0.0
00006225,0.0
00006226,0.0
00006227,0.0
00006228,1655.0
00006230,1853.0
00006231,0.0
00006233,1.0
00006234,0.0
00006235,0.0
00006238,4022.0
00006239,83.0
00006240,0.0
00006241,0.0
00006242,0.0
00006243,0.0
00006244,0.0
00006245,13.0
00006246,0.0
00006248,0.0
00006249,2997.0
00006250,0.0
00006251,0.0
00006252,0.0
00006253,0.0
00006255,0.0
00006256,1109.0
00006257,0.0
00006258,0.0
00006259,0.0
00006260,2812.0
00006261,0.0
00006262,0.0
00006263,0.0
00006264,0.0
00006266,3.0
00006267,1.0
00006268,0.0
00006270,601.0
00006271,0.0
00006273,0.0
00006274,0.0
00006275,12.0
00006276,0.0
00006277,836.0
00006278,0.0
00006279,0.0
00006280,0.0
00006281,93.0
00006282,34.0
00006283,1859.0
00006284,0.0
00006285,0.0
00006286,0.0
00006287,0.0
00006288,0.0
00006289,0.0
00006290,11.0
00006291,14.0
00006292,0.0
00006293,0.0
00006294,1.0
00006295,0.0
00006296,0.0
00006297,585.0
00006298,3.0
00006299,0.0
00006300,129.0
00006301,36.0
00006302,0.0
00006303,432.0
00006304,1.0
00006305,5.0
00006306,0.0
00006307,0.0
00006308,0.0
00006309,0.0
00006310,0.0
00006312,1480.0
00006313,12.0
00006314,0.0
00006315,39.0
00006316,0.0
00006317,0.0
00006318,264.0
00006319,8.0
00006320,3.0
00006321,38.0
00006322,414.0
00006323,0.0
00006324,1.0
00006325,2.0
00006326,881.0
00006327,67.0
00006329,10.0
00006330,7.0
00006331,17.0
00006332,559.0
00006333,0.0
00006334,4.0
00006335,0.0
00006336,0.0
00006337,183.0
00006338,23.0
00006339,21.0
00006340,28.0
00006341,320.0
00006342,0.0
00006343,0.0
00006344,0.0
00006345,0.0
00006346,15.0
00006347,0.0
00006348,0.0
00006349,31.0
00006350,151.0
00006351,0.0
00006352,2301.0
00006353,0.0
00006354,0.0
00006355,0.0
00006356,0.0
00006357,0.0
00006358,0.0
00006359,5567.0
00006361,1866.0
00006362,298.0
00006363,8.0
00006365,0.0
00006366,0.0
00006367,0.0
00006368,4.0
00006369,0.0
00006370,5.0
00006371,36.0
00006372,0.0
00006373,14.0
00006374,25.0
00006375,6.0
00006376,0.0
00006377,0.0
00006378,0.0
00006379,0.0
00006380,342.0
00006381,0.0
00006382,0.0
00006383,0.0
00006384,15.0
00006385,0.0
00006386,0.0
00006387,0.0
00006388,0.0
00006389,0.0
00006390,0.0
00006391,0.0
00006392,0.0
00006393,0.0
00006394,0.0
00006395,35.0
00006396,192.0
00006397,0.0
00006398,0.0
00006399,0.0
00006400,0.0
00006401,0.0
00006402,0.0
00006403,0.0
00006404,0.0
00006405,0.0
00006406,0.0
00006407,0.0
00006408,840.0
00006409,0.0
00006410,0.0
00006411,0.0
00006412,0.0
00006413,0.0
00006414,0.0
00006415,232.0
00006416,0.0
00006417,0.0
00006418,75.0
00006419,0.0
00006420,0.0
00006421,0.0
00006422,0.0
00006423,125.0
00006424,0.0
00006425,0.0
00006426,0.0
00006427,0.0
00006428,0.0
00006429,0.0
00006430,0.0
00006431,0.0
00006432,178.0
00006433,0.0
00006434,0.0
00006435,0.0
00006436,0.0
00006437,100.0
00006438,0.0
00006439,0.0
00006440,0.0
00006441,0.0
00006442,0.0
00006443,0.0
00006444,0.0
00006445,0.0
00006446,0.0
00006447,0.0
00006448,0.0
00006449,125.0
00006450,0.0
00006451,0.0
00006452,0.0
00006453,0.0
00006454,0.0
00006455,0.0
00006456,0.0
00006457,852.0
00006458,0.0
00006459,0.0
00006460,0.0
00006461,0.0
00006462,24.0
00006463,31.0
00006464,0.0
00006465,0.0
00006466,0.0
00006467,76.0
00006468,0.0
00006469,0.0
00006470,176.0
00006471,154.0
00006472,0.0
00006473,0.0
00006474,0.0
00006475,21.0
00006476,0.0
00006477,10.0
00006478,0.0
00006479,0.0
00006480,0.0
00006481,0.0
00006482,0.0
00006483,0.0
00006485,842.0
00006486,0.0
00006487,0.0
00006488,0.0
00006489,0.0
00006490,0.0
00006491,0.0
00006492,176.0
00006493,4.0
00006494,0.0
00006496,0.0
00006497,2.0
00006498,0.0
00006499,36.0
00006500,0.0
00006501,0.0
00006502,4866.0
00006503,0.0
00006504,0.0
00006505,0.0
00006506,111.0
00006507,0.0
00006508,29.0
00006509,2.0
00006510,0.0
00006511,0.0
00006512,0.0
00006513,0.0
00006514,0.0
00006515,0.0
00006516,0.0
00006517,0.0
00006518,0.0
00006519,48.0
00006520,0.0
00006521,0.0
00006522,0.0
00006523,0.0
00006524,0.0
00006525,0.0
00006526,0.0
00006527,0.0
00006528,0.0
00006529,1281.0
00006530,9.0
00006531,6.0
00006532,2.0
00006533,225.0
00006534,12.0
00006535,51.0
00006536,19.0
00006537,0.0
00006538,143.0
00006539,128.0
00006540,83.0
00006541,34.0
00006542,240.0
00006543,160.0
00006544,110.0
00006545,55.0
00006546,0.0
00006549,0.0
00006550,0.0
00006551,0.0
00006552,0.0
00006553,0.0
00006554,0.0
00006555,0.0
00006556,0.0
00006557,0.0
00006558,0.0
00006559,0.0
00006560,0.0
00006561,0.0
00006562,0.0
00006563,0.0
00006564,0.0
00006565,0.0
00006566,0.0
00006567,83.0
00006568,14.0
00006569,12.0
00006570,13.0
00006571,22.0
00006572,31.0
00006573,9.0
00006574,11.0
00006575,2.0
00006576,0.0
00006577,0.0
00006578,0.0
00006579,0.0
00006580,7567.0
00006587,1262.0
00006588,128.0
00006591,658.0
00006594,3.0
00006597,2066.0
00006599,765.0
00006602,0.0
00006605,0.0
00006606,0.0
00006607,0.0
00006609,0.0
00006611,0.0
00006612,0.0
00006613,0.0
00006614,0.0
00006615,4997.0
00006623,2261.0
00006628,37.0
00006629,0.0
00006630,14.0
00006631,2374.0
00006632,1331.0
00006633,0.0
00006635,7.0
00006636,0.0
00006637,0.0
00006639,0.0
00006640,0.0
00006641,0.0
00006645,0.0
00006646,0.0
00006647,0.0
00006648,0.0
00006649,0.0
00006650,599.0
00006667,0.0
00006668,0.0
00006669,0.0
00006674,0.0
00006695,163.0
00006701,0.0
00006707,0.0
00006708,0.0
00006710,0.0
00006711,0.0
00006712,0.0
00006714,0.0
00006715,0.0
00006716,0.0
00006722,0.0
00006732,4944.0
00006733,11885.0
00006737,0.0
00006738,0.0
00006742,0.0
00006745,0.0
00006746,0.0
00006747,0.0
00006748,0.0
00006753,0.0
00006756,0.0
00006757,0.0
00006758,0.0
00006759,0.0
00006766,0.0
00006768,0.0
00006770,0.0
00006771,0.0
00006772,0.0
00006773,0.0
00006774,0.0
00006775,0.0
00006783,0.0
00006784,0.0
00006785,0.0
00006787,0.0
00006788,0.0
00006796,0.0
00006802,0.0
00006809,0.0
00006810,0.0
00006812,590.0
00006814,0.0
00006815,0.0
00006816,0.0
00006817,0.0
00006818,0.0
00006820,0.0
00006821,6.0
00006822,2.0
00006823,0.0
00006824,0.0
00006828,0.0
00006829,0.0
00006830,0.0
00006831,0.0
00006832,0.0
00006833,0.0
00006834,0.0
00006835,0.0
00006836,0.0
00006837,0.0
00006840,0.0
00006843,813.0
00006844,0.0
00006850,0.0
00006851,0.0
00006852,0.0
00006853,0.0
00006854,0.0
00006855,0.0
00006856,0.0
00006857,0.0
00006858,0.0
00006859,0.0
00006860,0.0
00006861,0.0
00006862,0.0
00006863,0.0
00006864,0.0
00006865,0.0
00006866,0.0
00006867,0.0
00006868,0.0
00006869,0.0
00006870,0.0
00006871,0.0
00006874,0.0
00006876,0.0
00006877,0.0
00006878,0.0
00006879,0.0
00006880,0.0
00006882,29.0
00006884,0.0
00006885,0.0
00006886,0.0
00006888,0.0
00006890,0.0
00006891,0.0
00006898,6.0
00006900,0.0
00006901,0.0
00006902,0.0
00006903,1.0
00006905,0.0
00006906,0.0
00006911,0.0
00006914,0.0
00006918,11917.0
00006919,7405.0
00006925,550.0
00006930,65.0
00006936,0.0
00006937,0.0
00006938,0.0
00006939,0.0
00006940,0.0
00006941,0.0
00006942,0.0
00006943,0.0
